system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,first_gcn_training_epochs,nb_input_graphs,nb_node_features,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,36980871168,2023_10_22_14_54_24_041063,6343,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,0.5,1.0,10,8,16,20,3,167,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_14_54_53_445900,29.404837 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37024563200,2023_10_22_14_54_28_004546,6347,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,0.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_54_57_461950,29.457404 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37029314560,2023_10_22_14_54_55_626366,6351,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.0,0.5,10,8,16,20,3,167,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_14_55_25_394005,29.767639 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37012045824,2023_10_22_14_55_23_826325,6355,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.0,1.0,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_55_53_103616,29.277291 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,36968214528,2023_10_22_14_55_28_018860,6359,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.0,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_55_57_183256,29.164396 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37021331456,2023_10_22_14_55_55_290437,6363,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.5,0.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_14_56_24_739409,29.448972 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37054304256,2023_10_22_14_56_23_214294,6367,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.5,1.0,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_14_56_52_749399,29.535105 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37043908608,2023_10_22_14_56_27_722913,6371,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,50,1.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_56_57_241010,29.518097 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37028188160,2023_10_22_14_56_55_700987,6375,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,0.5,0.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_14_57_51_673026,55.972039 total sec (00h 00m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37083987968,2023_10_22_14_57_50_411033,6379,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,0.5,1.0,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_58_46_525585,56.114552 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37073584128,2023_10_22_14_57_54_245487,6383,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,0.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_58_50_089191,55.843704 total sec (00h 00m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37060898816,2023_10_22_14_58_48_881449,6387,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.0,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_14_59_45_200391,56.318942 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37119676416,2023_10_22_14_59_43_595585,6391,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.0,1.0,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_00_39_695390,56.099805 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37093986304,2023_10_22_14_59_48_099621,6395,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.0,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_00_44_306996,56.207375 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37093834752,2023_10_22_15_00_42_151844,6399,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.5,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_01_37_931957,55.780113 total sec (00h 00m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37102321664,2023_10_22_15_01_36_908575,6403,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.5,1.0,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_02_32_049314,55.140739 total sec (00h 00m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37095854080,2023_10_22_15_01_40_981096,6407,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,16,100,1.5,1.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_02_36_504809,55.523713 total sec (00h 00m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37034397696,2023_10_22_15_02_34_265853,6411,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,0.5,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_03_05_442142,31.176289 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37030666240,2023_10_22_15_03_04_478689,6415,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,0.5,1.0,10,8,16,20,3,167,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_15_03_35_776922,31.298233 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37027930112,2023_10_22_15_03_08_811858,6419,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,0.5,1.5,10,8,16,20,3,167,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_15_03_40_233507,31.421649 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37086691328,2023_10_22_15_03_38_031041,6423,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.0,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_04_09_717807,31.686766 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37072384000,2023_10_22_15_04_08_392640,6427,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.0,1.0,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_04_39_505685,31.113045 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37071548416,2023_10_22_15_04_12_803595,6431,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.0,1.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_04_43_710800,30.907205 total sec (00h 00m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37041598464,2023_10_22_15_04_41_879263,6435,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.5,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_05_12_657743,30.77848 total sec (00h 00m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37077037056,2023_10_22_15_05_11_881933,6439,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.5,1.0,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_05_42_879682,30.997749 total sec (00h 00m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37070036992,2023_10_22_15_05_15_875388,6443,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,50,1.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_05_46_478172,30.602784 total sec (00h 00m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37041209344,2023_10_22_15_05_44_774776,6447,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,0.5,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_06_44_200117,59.425341 total sec (00h 00m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37087047680,2023_10_22_15_06_43_445511,6451,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,0.5,1.0,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_07_42_598567,59.153056 total sec (00h 00m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37053448192,2023_10_22_15_06_47_656281,6455,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,0.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_07_46_511181,58.8549 total sec (00h 00m 58s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37028388864,2023_10_22_15_07_44_583001,6459,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.0,0.5,10,8,16,20,3,167,151.83333333333334,0.0,0.0,0.0,911.0,0.006543075245365322,1.0,0.013001083423618635,6.0,6,0,911,0,0.5,2023_10_22_15_08_44_086039,59.503038 total sec (00h 00m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37044105216,2023_10_22_15_08_43_456166,6463,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.0,1.0,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_09_43_218503,59.762337 total sec (00h 00m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37026701312,2023_10_22_15_08_47_315188,6467,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.0,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_09_47_261831,59.946643 total sec (00h 00m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37067718656,2023_10_22_15_09_45_340685,6471,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.5,0.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_10_45_872528,60.531843 total sec (00h 01m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37079216128,2023_10_22_15_10_45_376930,6475,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.5,1.0,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_11_45_394617,60.017687 total sec (00h 01m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37049450496,2023_10_22_15_10_49_072660,6479,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,node2vec-chunk,128,32,100,1.5,1.5,10,8,16,20,3,167,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_15_11_49_231207,60.158547 total sec (00h 01m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37060521984,2023_10_22_15_11_47_524176,6483,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,0.5,0.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_12_59_293609,71.769433 total sec (00h 01m 11s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37038129152,2023_10_22_15_12_57_868343,6487,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,0.5,1.0,10,8,16,20,3,167,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_15_14_09_723258,71.854915 total sec (00h 01m 11s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37060329472,2023_10_22_15_13_01_909028,6491,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,0.5,1.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_14_13_624726,71.715698 total sec (00h 01m 11s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37037240320,2023_10_22_15_14_13_141558,6495,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,1.0,0.5,10,8,16,20,3,167,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_15_15_26_518945,73.377387 total sec (00h 01m 13s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37025230848,2023_10_22_15_15_23_751450,6499,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,1.0,1.0,10,8,16,20,3,167,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_15_16_35_903910,72.15246 total sec (00h 01m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37034422272,2023_10_22_15_15_28_562993,6503,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,1.0,1.5,10,8,16,20,3,167,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_15_16_41_137475,72.574482 total sec (00h 01m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37000527872,2023_10_22_15_16_39_940019,6507,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec-chunk,128,16,50,1.5,0.5,10,8,16,20,3,167,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_15_17_52_333065,72.393046 total sec (00h 01m 12s)
